NE|Interface|Status|Protocol|Description
MUN1NA|Te0/11/0/11|up|up|Enlace 10G DWDM CAP3MU_G4/0/1 (Linea:15008005) - UPLINK AGN
MUN1NA|Te0/11/0/12|admin-down|admin-down|
MUN1NA|Te0/11/0/13|up|up|Enlace 10G DWDM ZAR3MU_G6/1/0 (Linea: 15006510) - UPLINK AGN
MUN1NA|Te0/11/0/14|up|up|Enlace 10G DWDM ZAR3MU_G6/1/2 (Linea:15008092) - UPLINK AGN
MUN1NA|Te0/11/0/15|down|down|ref671601 Linea (2810590) FACEBOOK contra 32MUN02 5/15/2 a 32TGP01 1/17/2 DC PACHECO
MUN1NA|Te0/11/0/16|admin-down|admin-down|ref676002 Linea (2812880) FACEBOOK contra 32MUN02 5/15/4 a 32TGP01 1/17/4 DC PACHECO
MUN1NA|Te0/11/0/17|admin-down|admin-down|Enlace 10G A CABLEVISION - PEERING NAC - REFE(666207) LINEA(2807047)
MUN1NA|Te0/11/0/18|admin-down|admin-down|Enlace 10G A CABLEVISION - PEERING NAC - REFE(666207) - LINEA(284258)
MUN1NA|Te0/11/0/19|admin-down|admin-down|Enlace 10G A CABLEVISION - PEERING NAC - REFE(666207) - LINEA(2842583)
MUN1NA|Te0/11/1/0|admin-down|admin-down|.
MUN1NA|Te0/11/1/1|up|up|Enlace 10G DWDM A TNN1MU TE0/1/1/0 (Linea 15007990) UPLINK AGN
MUN1NA|Te0/11/1/2|up|up|Enlace 10G DWDM A TNN1MU TE0/1/1/1 (Linea 15007991) UPLINK AGN
MUN1NA|Te0/11/1/3|up|up|Enlace 10G DWDM A TNN1MU TE0/1/1/2 (Linea 15007992) UPLINK AGN
MUN1NA|Te0/11/1/4|admin-down|admin-down|
MUN1NA|Te0/11/1/5|up|up|Enlace 10G DWDM ZAR3MU_G6/1/3 (Linea:15009073) - UPLINK AGN
MUN1NA|Te0/11/1/6|up|up|Enlace 10G DWDM ZAR3MU_G3/1/4 (Linea:15009074) - UPLINK AGN
MUN1NA|Te0/11/1/7|up|up|Enlace 10G DWDM ZAR3MU_G3/1/3 (Linea:15009075) - UPLINK AGN
MUN1NA|Te0/11/1/8|up|up|Enlace 10G DWDM CAP3MU_G4/0/4 (Linea:15009133) - UPLINK AGN
MUN1NA|Te0/11/1/9|up|up|Enlace 10G DWDM VCO2MU_G 4/1/2 (Linea:11003691) - UPLINK AGN
MUN1NA|Te0/11/1/10|down|down|
MUN1NA|Te0/11/1/11|down|down|
MUN1NA|Te0/11/1/12|up|up|ENLACE:ROA1.CEN1 (xe-7/0/0) Linea 15019354
MUN1NA|Te0/11/1/13|down|down|
MUN1NA|Te0/11/1/14|down|down|
MUN1NA|Te0/11/1/15|down|down|
MUN1NA|Te0/11/1/16|down|down|
MUN1NA|Te0/11/1/17|down|down|
MUN1NA|Te0/11/1/18|down|down|
MUN1NA|Te0/11/1/19|admin-down|admin-down|
MUN1NA|Hu0/12/0/0|admin-down|admin-down|
MUN1NA|Hu0/12/0/1|admin-down|admin-down|
MUN1NA|Hu0/12/0/2|admin-down|admin-down|
MUN1NA|Hu0/12/0/3|admin-down|admin-down|
MUN1NA|Hu0/12/0/4|admin-down|admin-down|
MUN1NA|Hu0/12/0/5|admin-down|admin-down|
MUN1NA|Hu0/12/0/6|admin-down|admin-down|
MUN1NA|Hu0/12/0/7|admin-down|admin-down|
MUN1NA|Hu0/13/0/0|admin-down|admin-down|Enlace 100G NN A RSC1NA Hu0/18/0/0 (Linea:15003452) - UPLINK BBIP - Dadeo deBaja
MUN1NA|Hu0/13/0/1|admin-down|admin-down|Enlace 100G NN A CEN1NA Hu0/0/0/3 (Linea:15003454) - UPLINK BBIP - Dado de Baja
MUN1NA|Hu0/13/0/2|admin-down|admin-down|Enlace 100G NN A GI2COG Hu0/2/0/0 (Linea:15003701) - UPLINK BBIP
MUN1NA|Hu0/13/0/3|down|down|Enlace 100G NN A GICOG Hu0/0/0/1 (Linea:15004829) - UPLINK BBIP
MUN1NA|Hu0/13/0/4|up|up|ENLACE 100G a MUNCDN01 Hu0/0/1/0 - Linea: 15008174
MUN1NA|Hu0/13/0/5|up|up|ENLACE 100G a MUNCDN02 Hu0/0/1/0 - Linea: 15008275
MUN1NA|Hu0/13/0/6|up|up|Enlace 100G A BELCDN01 Hu0/0/1/2 (Linea:15008327) - UPLINK BBIP
MUN1NA|Hu0/13/0/7|up|up|Enlace 100G A BELCDN01 Hu0/0/1/3 (Linea:15008328) - UPLINK BBIP
MUN1NA|Hu0/14/0/0|admin-down|admin-down|Enlace 100G NN A RSC1NA Hu0/18/0/1 (Linea:15003699) - UPLINK BBIP - Dado de Baja
MUN1NA|Hu0/14/0/1|admin-down|admin-down|Enlace 100G NN A CEN1NA Hu0/5/0/2 (Linea:15003700) - UPLINK BBIP - Dado de Baja
MUN1NA|Hu0/14/0/2|admin-down|admin-down|Enlace 100G NN A GI2COG Hu0/0/0/1 (Linea:9704069) - UPLINK BBIP
MUN1NA|Hu0/14/0/3|down|down|Enlace 100G NN A GICOG Hu0/1/0/1 (Linea:9703142) - Vinculo 3 - UPLINK BBIP
MUN1NA|Hu0/14/0/4|up|up|ENLACE 100G a MUNCDN01 Hu0/0/1/1 - Linea: 15008175
MUN1NA|Hu0/14/0/5|up|up|ENLACE 100G a MUNCDN02 Hu0/0/1/1 - Linea: 15008276
MUN1NA|Hu0/14/0/6|up|up|Enlace 100G A BELCDN02 Hu0/0/1/2 (Linea:15008329) - UPLINK BBIP
MUN1NA|Hu0/14/0/7|up|up|Enlace 100G A BELCDN02 Hu0/0/1/3 (Linea:) - UPLINK BBIP
MUN1NA|Hu0/15/0/0|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/0/0) (32MUN03 3/15/C2) Linea:15008588
MUN1NA|Hu0/15/0/1|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/0/1) (32MUN03 3/15/C1) Linea:15008589
MUN1NA|Hu0/15/0/2|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/0/2) (32MUN03 3/9/C1) Linea:15008590
MUN1NA|Hu0/15/0/3|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/0/3) (32MUN03 2/16/C1) Linea:15008554
MUN1NA|Hu0/15/0/4|up|up|Enlace 100G FO MUN4MU_G15/1/0 (Linea:15009185) - UPLINK AGN
MUN1NA|Hu0/15/0/5|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/0/4) (32MUN03 2/16/C2) Linea:15008382
MUN1NA|Hu0/15/0/6|up|up|ENLACE 100G a MUNCDN03 Hu0/0/1/0 - Linea: 15008582
MUN1NA|Hu0/15/0/7|down|down|
MUN1NA|Hu0/16/0/0|up|up|Enlace 100G DWDM NOA3MU_G5/0/0 (Linea:15008205) - UPLINK AGN
MUN1NA|Hu0/16/0/1|up|up|Enlace 100G DWDM OLV3MU_G13/0/0 (Linea:15008207) - UPLINK AGN
MUN1NA|Hu0/16/0/2|up|up|Enlace 100G DWDM SIS3MU_G13/1/0 (Linea:15008213) - UPLINK AGN
MUN1NA|Hu0/16/0/3|up|up|Enlace 100G DWDM LOP4MU_G5/0/0 (Linea:15008102) - UPLINK AGN
MUN1NA|Hu0/16/0/4|up|up|Enlace 100G BEL6MU_Hu0/5/1/0 (Linea:15007973) - UPLINK AGN
MUN1NA|Hu0/16/0/5|admin-down|admin-down|
MUN1NA|Hu0/16/0/6|up|up|ENLACE 100G a MUNCDN03 Hu0/0/1/1 - Linea: 15008583
MUN1NA|Hu0/16/0/7|up|up|Enlace 100G DWDM SNI4MU_G4/0/0 (Linea:11005089 ) - UPLINK AGN
MUN1NA|Hu0/17/0/0|up|up|Enlace 100G DWDM CHU2MU_G5/0/0 (Linea:15007835) - UPLINK AGN
MUN1NA|Hu0/17/0/1|up|up|Enlace 100G NN A MUN1MB Hu0/3/0/0 (Linea:1500180) - UPLINK BBIP
MUN1NA|Hu0/17/0/2|admin-down|admin-down|
MUN1NA|Hu0/17/0/3|admin-down|admin-down|
MUN1NA|Hu0/17/0/4|admin-down|admin-down|
MUN1NA|Hu0/17/0/5|admin-down|admin-down|
MUN1NA|Hu0/17/0/6|admin-down|admin-down|
MUN1NA|Hu0/17/0/7|admin-down|admin-down|
MUN1NA|Hu0/18/0/0|admin-down|admin-down|Enlace 100G DWDM A RMPACO-1 PROYECTO DC4 (DATACENTER PACHECO) LINEA 15009021
MUN1NA|Hu0/18/0/1|down|down|
MUN1NA|Hu0/18/0/2|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/1/6) (98MUN11 1/1) Linea:15009099
MUN1NA|Hu0/18/0/3|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/1/7) (98MUN11 1/2) Linea:15009100
MUN1NA|Hu0/18/0/4|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/1/8) (98MUN11 2/1) Linea:15009101
MUN1NA|Hu0/18/0/5|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/1/9) (98MUN11 2/2) Linea:15009102
MUN1NA|Hu0/18/0/6|up|up|ENLACE 100G a MUNCDN03 Hu0/0/1/2 - Linea: 15008597
MUN1NA|Hu0/18/0/7|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/1/10) (98MUN11 3/1) Linea:15009103
MUN1NA|Hu0/19/0/0|up|up|Enlace 100G DWDM SAM3MU_G6/0/0 (Linea:15007827) - UPLINK AGN
MUN1NA|Hu0/19/0/1|up|up|Enlace 100G DWDM BAL4MU_G3/1/0 (Linea:15007833) - UPLINK AGN
MUN1NA|Hu0/19/0/2|up|up|Enlace 100G DWDM SFR3MU_G2/0/0 (Linea:15007829) - UPLINK AGN
MUN1NA|Hu0/19/0/3|up|up|Enlace 100G DWDM CAS4MU_G6/0/0 (Linea:15007831) - UPLINK AGN
MUN1NA|Hu0/19/0/4|up|up|Enlace 100G DWDM COS3MU_G5/1/0 (Linea:15007837) - UPLINK AGN
MUN1NA|Hu0/19/0/5|up|up|Enlace 100G FO CLI5MU_G4/0/0 (Linea:15007893) - UPLINK AGN
MUN1NA|Hu0/19/0/6|up|up|Enlace 100G DWDM MRT3MU_G7/0/0 (Linea:15008031) - UPLINK AGN
MUN1NA|Hu0/19/0/7|up|up|Enlace 100G DWDM TLR3MU_G5/0/0 (Linea:16007912) - UPLINK AGN
MUS1NA|BE10|admin-down|admin-down|A MUSGGC1SA Port-Channel 10
MUS1NA|BE10.100|admin-down|admin-down|VLAN GESTION DE MUSGGC1SA POR MUS1NA
MUS1NA|BE100|up|up|A MUSCDN01 (Agrupa Hu0/16/0/0)
MUS1NA|BE101|up|up|A MUSCDN02 (Agrupa Hu0/16/0/1)
MUS1NA|BE102|up|up|A MUSCDN03 (Agrupa Hu0/16/0/2)
MUS1NA|BE103|up|up|A MUSCDN04 (Agrupa Hu0/16/0/3)
MUS1NA|BE115|up|up|CNX:ENLACE:BUA1NA (Hu0/13/0/0 + Hu0/13/0/1 + Hu0/13/0/2 + Hu0/13/0/3)
MUS1NA|BE116|up|up|CNX:ENLACE:CEN1NA (Hu0/13/0/4 + Hu0/13/0/5 + Hu0/13/0/6 + Hu0/13/0/7)
MUS1NA|BE117|up|up|CNX:ENLACE:CTE1NA (Hu0/18/0/0 + Hu0/18/0/2 + Hu0/18/0/3)
MUS1NA|Lo0|up|up|AREA 0 - OSPF
MUS1NA|Lo1|admin-down|admin-down| 
MUS1NA|Lo4|up|up|AREA 4 - OSPF
MUS1NA|Lo8|up|up|AREA 8 - OSPF
MUS1NA|Lo20|up|up|AREA 20 - OSPF
MUS1NA|Lo25|up|up|AREA 25 - OSPF
MUS1NA|Lo27|up|up|AREA 27 - OSPF
MUS1NA|Lo29|up|up|AREA 29 - OSPF
MUS1NA|Lo40|up|up|AREA 40 - OSPF
MUS1NA|Lo52|up|up|AREA 52 - OSPF
MUS1NA|Lo82|up|up|AREA 82 - OSPF
MUS1NA|Lo85|up|up|AREA 85 - OSPF
MUS1NA|Lo86|up|up|AREA 86 - OSPF
MUS1NA|Lo87|up|up|AREA 87 - OSPF
MUS1NA|Lo88|up|up|AREA 88 - OSPF
MUS1NA|Lo90|up|up| 
MUS1NA|Lo100|up|up|AREA 100 - OSPF
MUS1NA|Lo157|up|up|AREA 157 - OSPF
MUS1NA|Nu0|up|up| 
MUS1NA|Mg0/RP0/CPU0/0|admin-down|admin-down| 
MUS1NA|Mg0/RP0/CPU0/1|admin-down|admin-down| 
MUS1NA|PT0/RP0/CPU0/0|admin-down|admin-down| 
MUS1NA|Mg0/RP1/CPU0/0|admin-down|admin-down| 
MUS1NA|Mg0/RP1/CPU0/1|admin-down|admin-down| 
MUS1NA|Te0/0/0/0|down|down|Enlace 10G NN A SDE1MB Te0/1/0/0 (Linea:13001879) - UPLINK BBIP
MUS1NA|Te0/0/0/1|down|down|Enlace 10G NN A SDE1MB Te0/1/1/1 (Linea:13002755) - UPLINK BBIP
MUS1NA|Te0/0/0/2|up|up|Enlace 10G NN A ANA2MU Te7/0/1 (Linea:9002121) - UPLINK BBIP
MUS1NA|Te0/0/0/3|up|up|Enlace 10G FO TVJ2MU_G0/3/1/0 (Linea:13006496) - UPLINK AGN
MUS1NA|Te0/0/0/4|up|up|Enlace 10G FO TVJ2MU_G0/3/1/1 (Linea:13006497) - UPLINK AGN
MUS1NA|Te0/0/0/5|up|up|Enlace 10G FO JUD2MU_G4/1/1 (Linea:13006482) - UPLINK AGN
MUS1NA|Te0/0/0/6|up|up|Enlace 10G FO JUD2MU_G4/1/1 (Linea:13006483) - UPLINK AGN
MUS1NA|Te0/0/0/7|up|up|Enlace 10G DWDM ORA3MU_G2/0/0 (Linea:13005763) - UPLINK AGN
MUS1NA|Te0/0/0/8|up|up|Enlace 10G DWDM ORA3MU_G2/0/1 (Linea:13005764) - UPLINK AGN
MUS1NA|Te0/0/0/9|admin-down|admin-down|Enlace 10G DWDM TAR2MU_1/0/0 Linea:9005176 - UPLINK (88MUS04 S34P8)
MUS1NA|Te0/0/0/10|up|up|Enlace 10G FO BMO2MU_G4/1/0 (Linea:13006460) - UPLINK AGN
MUS1NA|Te0/0/0/11|up|up|Enlace 10G FO BMO2MU_G4/1/1 (Linea:13006461) - UPLINK AGN
MUS1NA|Te0/0/0/12|admin-down|admin-down|Enlace 10G DWDM TAR2MU_6/0/0 Linea:13005759 - UPLINK MSBNG (88MUS04 S34P9)
MUS1NA|Te0/0/0/13|up|up|Enlace 10G DWDM SLM1MU_G8/0/0 (Linea:13007321) - UPLINK AGN
MUS1NA|Te0/0/0/14|up|up|INT | FO | 10G | ACN2MU | Gi4/1/0 | 13006486 | OCORE-EDGE |
MUS1NA|Te0/0/0/15|up|up|Enlace 10G DWDM PRS3MU_G8/0/1 (Linea:11002904) - UPLINK AGN
MUS1NA|Te0/0/0/16|admin-down|admin-down| 
MUS1NA|Te0/0/0/17|admin-down|admin-down|Enlace 10G DWDM PRS4MU_G2/0/0 (Linea:11003883) - UPLINK AGN (88MUS04_Sh0_S34/1)
MUS1NA|Te0/0/0/18|admin-down|admin-down|Enlace 10G DWDM PRS4MU_G2/0/1 (Linea:11003884) - UPLINK AGN (88MUS04_Sh0_S34/4)
MUS1NA|Te0/0/0/19|up|up|Enlace 10G DWDM SLM1MU_G3/0/0 Linea:13004063 - UPLINK AGN
MUS1NA|Te0/0/0/20|up|up|Enlace 10G FO RCR1MU Gi2/0/0 (Linea:13004947) - UPLINK AGN
MUS1NA|Te0/0/0/21|up|up|Enlace 10G FO RCR1MU Gi2/0/1 (Linea:13004948) - UPLINK AGN
MUS1NA|Te0/0/0/22|up|up|INT | FO | 10G | MAN2MU | Te0/3/1/0 | 13006500 | OCORE-EDGE |
MUS1NA|Te0/0/0/23|up|up|INT | FO | 10G | MAN2MU | Te0/3/1/1 | 13006501 | OCORE-EDGE |
MUS1NA|Hu0/1/0/0|up|up|Enlace 100G NN A MUS1MB Hu0/3/0/1 (Linea:13002577) - UPLINK BBIP
MUS1NA|Hu0/1/0/1|admin-down|admin-down|Enlace 100G A MUSGGC1SA 3/1 (Linea:13002309) - UPLINK BBIP
MUS1NA|Hu0/2/0/0|up|up|Enlace 100G NN A ZAB1MB Hu0/4/0/1 (Linea:13002847) - UPLINK BBIP
MUS1NA|Hu0/2/0/1|admin-down|admin-down| 
MUS1NA|Hu0/3/0/0|up|up|Enlace 100G NN A BUA1MB Hu0/3/0/0 (Linea:113005124) - UPLINK BBIP
MUS1NA|Hu0/3/0/1|admin-down|admin-down|Enlace 100G A MUSGGC1SA 4/1 (Linea:13003419) - UPLINK BBIP
MUS1NA|Hu0/4/0/0|admin-down|admin-down|Enlace 100G NN A CTE1NA Hu0/4/0/0 (Linea:11003486) - UPLINK BBIP
MUS1NA|Hu0/4/0/1|up|up|Enlace 100G FO UND2MU_G5/0/0 (Linea:13007089) - UPLINK AGN
MUS1NA|Hu0/7/0/0|admin-down|admin-down|LIBRE OPTICO (Con Modulo CFP-100Gb-LR4)
MUS1NA|Hu0/7/0/1|up|up|Enlace 100G NN A SSJ4MU G2/0/0 (Linea:13005188) - UPLINK BBIP
MUS1NA|Te0/10/0/0|admin-down|admin-down| 
MUS1NA|Te0/10/0/1|admin-down|admin-down| 
MUS1NA|Te0/10/0/2|up|up|Enlace 10G DWDM MET2MU_G7/0/0 (Linea:13005769) - UPLINK AGN
MUS1NA|Te0/10/0/3|admin-down|admin-down| 
MUS1NA|Te0/10/0/4|admin-down|admin-down| 
MUS1NA|Te0/10/0/5|admin-down|admin-down| 
MUS1NA|Te0/10/0/6|admin-down|admin-down| 
MUS1NA|Te0/10/0/7|admin-down|admin-down| 
MUS1NA|Te0/10/0/8|admin-down|admin-down| 
MUS1NA|Te0/10/0/9|admin-down|admin-down| 
MUS1NA|Te0/10/0/10|up|up|INT | FO | 10G | ACN2MU | Gi4/1/1 | 13006487 | OCORE-EDGE |
MUS1NA|Te0/10/0/11|up|up|Enlace 10G DWDM SPE2MU_G2/1/0 (Linea:13006539) - UPLINK AGN
MUS1NA|Te0/10/0/12|up|up|Enlace 10G DEF1MU_Te0/4/1/0 (Linea:13006516) - UPLINK AGN
MUS1NA|Te0/10/0/13|up|up|Enlace 10G DWDM SPE2MU_G2/1/1 (Linea:13006540) - UPLINK AGN
MUS1NA|Te0/10/0/14|up|up|Enlace 10G DWDM SPE2MU_G2/1/2 (Linea:13006541) - UPLINK AGN
MUS1NA|Te0/10/0/15|up|up|Enlace 10G DWDM ORA3MU_G6/1/0 (Linea:13006553) - UPLINK AGN
MUS1NA|Te0/10/0/16|up|up|Enlace 10G SUN2MU_Te0/3/1/0 (Linea:11005003) - UPLINK AGN
MUS1NA|Te0/10/0/17|up|up|Enlace 10G DWDM JES1MU_1/0/1 Linea: 9005238 - UPLINK
MUS1NA|Te0/10/0/18|up|up|Enlace 10G DWDM MET2MU_G7/0/1 (Linea:13005770) - UPLINK AGN
MUS1NA|Te0/10/0/19|up|up|Enlace 10G DWDM MET2MU_G3/1/3 (Linea:13006561) - UPLINK AGN
MUS1NA|Te0/10/0/20|up|up|Enlace 10G DWDM ANA2MU_G6/0/1 (Linea:13007082) - UPLINK AGN
MUS1NA|Te0/10/0/21|admin-down|admin-down| 
MUS1NA|Te0/10/0/22|up|up|Enlace 10G FO TVJ2MU_G0/4/1/3 (Linea:13007296) - UPLINK AGN
MUS1NA|Te0/10/0/23|up|up|Enlace 10G DWDM SLM1MU_G1/0/0 (Linea:13007319) - UPLINK AGN
MUS1NA|Te0/10/0/24|admin-down|admin-down| 
MUS1NA|Te0/10/0/25|admin-down|admin-down| 
MUS1NA|Te0/10/0/26|admin-down|admin-down| 
MUS1NA|Te0/10/0/27|admin-down|admin-down| 
MUS1NA|Te0/10/0/28|admin-down|admin-down| 
MUS1NA|Te0/10/0/29|admin-down|admin-down| 
MUS1NA|Te0/10/0/30|admin-down|admin-down| 
MUS1NA|Te0/10/0/31|admin-down|admin-down| 
MUS1NA|Te0/10/0/32|admin-down|admin-down| 
MUS1NA|Te0/10/0/33|admin-down|admin-down| 
MUS1NA|Te0/10/0/34|admin-down|admin-down| 
MUS1NA|Te0/10/0/35|admin-down|admin-down| 
MUS1NA|Hu0/13/0/0|up|up|TRK:ENLACE:BUA1NA (Hu0/19/0/0) Linea:13005123
MUS1NA|Hu0/13/0/1|up|up|TRK:ENLACE:BUA1NA (Hu0/19/0/1) Linea:15009166
MUS1NA|Hu0/13/0/2|up|up|TRK:ENLACE:BUA1NA (Hu0/19/0/2) Linea:15009167
MUS1NA|Hu0/13/0/3|up|up|TRK:ENLACE:BUA1NA (Hu0/19/0/3) Linea:15009168
MUS1NA|Hu0/13/0/4|admin-down|admin-down|TRK:ENLACE:CEN1NA (100GE17/0/0) Linea:13002844
MUS1NA|Hu0/13/0/5|admin-down|admin-down|TRK:ENLACE:CEN1NA (100GE17/0/1) Linea:13006951
MUS1NA|Hu0/13/0/6|admin-down|admin-down|TRK:ENLACE:CEN1NA (100GE17/0/2) Linea:13006952
MUS1NA|Hu0/13/0/7|admin-down|admin-down|TRK:ENLACE:CEN1NA (100GE17/0/3) (S7-004 88CEN01 0/31/1) Linea:15009164
MUS1NA|Hu0/14/0/0|up|up|TRK:ENLACE:CEN1NA (100GE17/0/0) Linea:13002844
MUS1NA|Hu0/14/0/1|up|up|TRK:ENLACE:CEN1NA (100GE17/0/1) Linea:13006951
MUS1NA|Hu0/14/0/2|up|up|TRK:ENLACE:CEN1NA (100GE17/0/2) Linea:13006952
MUS1NA|Hu0/14/0/3|up|up|TRK:ENLACE:CEN1NA (100GE17/0/3) (S7-004 88CEN01 0/31/1) Linea:15009164
MUS1NA|Hu0/14/0/4|admin-down|admin-down| 
MUS1NA|Hu0/14/0/5|admin-down|admin-down| 
MUS1NA|Hu0/14/0/6|admin-down|admin-down| 
MUS1NA|Hu0/14/0/7|admin-down|admin-down| 
MUS1NA|Hu0/15/0/0|up|up|Enlace 100G FO MUS3MU_G3/0/0 (Linea:13007345) - UPLINK AGN
MUS1NA|Hu0/15/0/1|admin-down|admin-down|ENLACE 100G a MUSCDN02 Hu0/0/1/0 - Linea:
MUS1NA|Hu0/15/0/2|admin-down|admin-down|a MUSCDN02 0/0/1/1
MUS1NA|Hu0/15/0/3|admin-down|admin-down|ENLACE 100G a MUSCDN04 Hu0/0/1/0 - Linea:
MUS1NA|Hu0/15/0/4|admin-down|admin-down|a MUSCDN04 0/0/1/1
MUS1NA|Hu0/15/0/5|admin-down|admin-down|INT | FO | 100G | MUS4MU | 100Ge3/0/0 | 13006391 | OCORE-EDGE |
MUS1NA|Hu0/15/0/6|admin-down|admin-down|Enlace 100G FO YER2MU_G0/3/0/0 (Linea:13006490) - UPLINK AGN
MUS1NA|Hu0/15/0/7|admin-down|admin-down|Enlace 100G FO VLU3MU_G0/4/0/0 (Linea:13006404) - UPLINK AGN
MUS1NA|Hu0/16/0/0|up|up|a MUSCDN01 0/0/1/0
MUS1NA|Hu0/16/0/1|up|up|a MUSCDN01 0/0/1/1
MUS1NA|Hu0/16/0/2|up|up|ENLACE 100G a MUSCDN03 Hu0/0/1/0 - Linea:
MUS1NA|Hu0/16/0/3|up|up|a MUSCDN03 0/0/1/1
MUS1NA|Hu0/16/0/4|admin-down|admin-down|Enlace 100G FO MUS4MU_G12/0/0 (Linea:13007298) - UPLINK AGN
MUS1NA|Hu0/16/0/5|admin-down|admin-down|Enlace 100G FO MUS3MU_G14/0/0 (Linea:13003762) - UPLINK AGN
MUS1NA|Hu0/16/0/6|up|up|Enlace 100G a SDE1MB Hu0/3/0/1 (Linea:13007035) - UPLINK BBIP
MUS1NA|Hu0/16/0/7|up|up|INT | FO | 100G | BUA4MU | 100Ge3/0/0 | 13006569 | OCORE-EDGE |
MUS1NA|Hu0/17/0/0|up|up|ENLACE 100G a MUSCDN02 Hu0/0/1/0 - Linea:
MUS1NA|Hu0/17/0/1|up|up|a MUSCDN02 0/0/1/1
MUS1NA|Hu0/17/0/2|up|up|ENLACE 100G a MUSCDN04 Hu0/0/1/0 - Linea:
MUS1NA|Hu0/17/0/3|up|up|a MUSCDN04 0/0/1/1
MUS1NA|Hu0/17/0/4|up|up|INT | FO | 100G | MUS4MU | 100Ge3/0/0 | 13006391 | OCORE-EDGE |
MUS1NA|Hu0/17/0/5|up|up|Enlace 100G FO YER2MU_G0/3/0/0 (Linea:13006490) - UPLINK AGN
MUS1NA|Hu0/17/0/6|up|up|Enlace 100G FO VLU3MU_G0/4/0/0 (Linea:13006404) - UPLINK AGN
MUS1NA|Hu0/17/0/7|down|down|INT | FO | 100G | CYO2MU | 100Ge4/0/0 | 13006504 | OCORE-EDGE |
MUS1NA|Hu0/18/0/0|up|up|TRK:ENLACE:CTE1NA (100GE0/16/0/0) Linea:11003486
MUS1NA|Hu0/18/0/1|admin-down|admin-down|Enlace 100G FO BUA3MU_G6/0/0 (Linea:13003761) - UPLINK AGN
MUS1NA|Hu0/18/0/2|up|up|TRK:ENLACE:CTE1NA (100GE0/16/0/2) Linea:11004934
MUS1NA|Hu0/18/0/3|up|up|TRK:ENLACE:CTE1NA (100GE0/16/0/3) Linea:11004935
MUS1NA|Hu0/18/0/4|up|up|Enlace 100G a ZAB1MB Hu0/0/0/0 (Linea:13006959) - UPLINK BBIP
MUS1NA|Hu0/18/0/5|up|up|Enlace 100G a TAR2MU Hu 3/0/0 (Linea:13005760) - UPLINK BBIP
MUS1NA|Hu0/18/0/6|admin-down|admin-down|INT | FO | 100G | KEN2MU | 100Ge6/0/0 | 13007078 | OCORE-EDGE |
MUS1NA|Hu0/18/0/7|up|up|Enlace 100G DWDM PRS4MU_G3/0/0 (Linea:11005047) - UPLINK AGN
MUS1NA|Hu0/19/0/0|admin-down|admin-down| 
MUS1NA|Hu0/19/0/1|up|up|Enlace 100G FO MUS4MU_G12/0/0 (Linea:13007298) - UPLINK AGN
MUS1NA|Hu0/19/0/2|up|up|Enlace 100G FO MUS3MU_G14/0/0 (Linea:13003762) - UPLINK AGN
MUS1NA|Hu0/19/0/3|admin-down|admin-down| 
MUS1NA|Hu0/19/0/4|up|up|Enlace 100G FO BUA3MU_G6/0/0 (Linea:13003761) - UPLINK AGN
MUS1NA|Hu0/19/0/5|up|up|Enlace 100G FO BUA3MU_G14/0/0 (Linea:13003763) - UPLINK AGN
MUS1NA|Hu0/19/0/6|admin-down|admin-down| 
MUS1NA|Hu0/19/0/7|up|up|INT | FO | 100G | KEN2MU | 100Ge6/0/0 | 13007078 | OCORE-EDGE |
RES1NA|BE20|down|down|A CTEGGC1SA Port-Channel 20
RES1NA|BE20.200|down|down| 
RES1NA|BE101|up|up|A CTECDN02 (Agrupa Hu0/17/0/0 y Hu0/17/0/1
RES1NA|BE102|up|up|A RESCDN01 (Agrupa Hu0/19/0/0 y Hu0/19/0/1)
RES1NA|BE103|up|up|A CTECDN04 (Agrupa Hu0/19/0/2 y Hu0/19/0/3
RES1NA|BE105|up|up|A CTECDN01 (Agrupa Hu0/17/0/2 y Hu0/17/0/3
RES1NA|BE106|up|up|A RESCDN02 (Agrupa Hu0/14/0/0 y Hu0/15/0/0)
RES1NA|BE116|up|up|CNX:ENLACE:IRD1NA (Hu0/15/0/0 + Hu0/15/0/1 + Hu0/15/0/2 + Hu0/15/0/3 + Hu0/15/0/4 + Hu0/15/0/5)
RES1NA|BE117|up|up|CNX:ENLACE:BUA1NA (Hu0/18/0/2 + Hu0/18/0/3 + Hu0/18/0/7)
RES1NA|BE200|up|up|Enlace 100G FO CCU1MU_G0/6/0 (Linea:11005715) - UPLINK AGN
RES1NA|Lo0|up|up|AREA 0 - OSPF
RES1NA|Lo7|up|up|AREA 7 - OSPF
RES1NA|Lo8|up|up|AREA 8 - OSPF
RES1NA|Lo14|up|up|AREA 14 - OSPF
RES1NA|Lo20|up|up|AREA 20 - OSPF
